step	depth	row	col	cands	cs	val
4265	23	8	1	1	95	6
4266	25	2	3	1	54	6
4267	22	9	2	2	118	5
4268	23	8	1	1	95	4
4269	22	9	2	1	118	6
4270	23	8	1	1	96	3
4271	21	8	2	1	89	3
4272	22	9	2	1	118	2
4273	18	2	3	1	55	7
4274	19	2	2	2	72	5
4275	19	2	2	1	73	6
4276	20	3	1	1	55	2
4277	17	6	6	1	51	7
4278	18	5	5	1	52	8
4279	20	6	2	2	65	5
4280	21	8	4	1	32	8
4281	22	2	3	1	55	5
4282	24	9	1	1	115	5
4283	20	6	2	1	65	6
4284	21	2	3	1	55	6
4285	23	8	8	1	49	2
4286	11	2	6	1	33	9
4287	12	2	2	3	73	5
4288	13	1	1	1	61	4
4289	14	2	5	1	49	8
4290	21	4	5	1	49	2
4291	23	8	6	1	28	8
4292	29	3	5	1	31	4
4293	12	2	2	2	73	6
4294	13	1	1	1	61	3
4295	12	2	2	1	73	7
4296	13	1	1	1	62	2
4297	14	2	4	1	47	5
4298	15	1	5	2	48	1
4299	16	2	5	1	49	6
4300	17	2	3	1	55	8
4301	19	3	1	1	56	5
4302	21	8	1	2	97	8
4303	22	3	6	1	53	8
4304	21	7	2	1	70	8
4305	22	9	1	3	116	3
4306	23	9	2	2	119	2
4307	23	9	2	1	120	5
4308	24	3	2	1	55	4
4309	22	9	1	2	116	4
4310	23	9	2	2	120	2
4311	24	3	2	1	56	3
4312	23	9	2	1	120	3
4313	22	9	1	1	116	6
4314	23	3	2	1	57	3
4315	26	8	1	1	97	4
4316	15	1	5	1	48	3
4317	16	2	5	1	49	8
4318	17	2	3	1	55	6
4319	21	4	5	1	49	1
4320	23	3	2	1	57	5
4321	26	8	1	1	98	7
4322	7	1	1	4	62	1
4323	8	2	2	2	73	5
4324	9	1	3	1	64	6
4325	11	2	1	1	60	7
4326	15	1	5	1	48	3
4327	22	1	4	1	32	2
4328	25	9	2	1	121	2
4329	26	9	7	1	60	1
4330	8	2	2	1	73	8
4331	9	1	3	1	64	9
4332	7	1	1	3	62	2
4333	8	2	2	1	73	1
4334	10	1	3	1	65	3
4335	11	2	1	1	60	5
4336	13	2	3	1	55	6
4337	19	7	1	1	68	8
4338	20	9	4	1	75	9
4339	22	9	3	1	76	7
4340	27	7	3	1	76	2
4341	7	1	1	2	62	3
4342	8	2	2	1	73	1
4343	10	1	3	1	65	4
4344	13	2	1	1	60	7
4345	16	1	5	1	48	1
4346	22	9	3	1	76	9
4347	25	8	2	1	89	8
4348	7	1	1	1	62	4
4349	2	2	9	1	41	3
4350	3	2	8	1	41	2
4351	4	3	7	1	42	9
4352	5	1	8	2	42	4
4353	6	2	7	1	42	5
4354	7	1	1	4	63	1
4355	8	2	2	2	73	4
4356	9	1	2	1	69	9
4357	11	2	1	1	60	6
4358	12	3	1	1	56	3
4359	13	2	4	2	47	1
4360	14	1	5	1	48	6
4361	17	2	3	1	55	8
4362	18	9	3	2	76	9
4363	19	7	9	2	57	9
4364	20	3	2	2	57	7
4365	21	4	2	1	46	8
4366	24	9	2	2	121	1
4367	24	8	2	1	90	1
4368	25	9	1	1	116	8
4369	26	9	2	2	122	3
4370	27	8	1	1	99	2
4371	26	5	2	1	49	3
4372	27	8	1	1	100	5
4373	20	3	3	1	35	7
4374	21	3	2	1	57	2
4375	22	8	2	3	90	1
4376	23	9	1	1	116	8
4377	24	9	2	2	122	3
4378	25	8	1	2	101	2
4379	26	7	2	1	70	7
4380	32	4	3	1	55	3
4381	25	8	1	1	101	4
4382	26	7	2	1	70	5
4383	24	9	2	1	122	5
4384	25	8	1	1	101	2
4385	27	8	8	1	50	3
4386	28	4	3	2	56	1
4387	29	7	2	1	71	6
4388	28	4	3	1	56	6
4389	29	7	2	1	72	6
4390	33	7	4	1	62	4
4391	22	8	2	2	90	5
4392	23	9	1	1	116	4
4393	24	7	1	1	68	8
4394	25	9	2	2	122	1
4395	25	9	2	1	123	6
4396	26	8	1	1	101	2
4397	31	7	3	1	77	1
4398	22	8	2	1	90	7
4399	23	9	1	1	116	2
4400	24	9	2	2	123	1
4401	24	9	2	1	124	3
4402	25	7	1	1	68	8
4403	29	7	2	1	72	6
4404	31	7	3	1	78	1
4405	19	7	8	1	55	9
4406	20	3	2	2	57	7
4407	21	3	3	1	35	2
4408	24	9	2	2	124	1
4409	24	8	2	1	90	1
4410	25	9	1	1	116	8
4411	26	5	8	1	43	8
4412	27	9	2	2	125	2
4413	28	6	3	1	46	4
4414	27	8	1	1	101	2
4415	28	6	3	1	47	3
4416	20	3	3	1	35	7
4417	21	3	2	1	57	2
4418	22	8	2	3	90	1
4419	23	9	1	1	116	8
4420	24	9	2	2	125	3
4421	25	8	1	2	101	2
4422	26	8	8	1	50	3
4423	33	4	3	1	56	3
4424	25	8	1	1	101	4
4425	26	8	8	1	50	6
4426	24	9	2	1	125	5
4427	25	8	1	1	101	2
4428	27	8	8	1	51	3
4429	29	9	4	1	75	7
4430	30	8	7	1	45	7
4431	22	8	2	2	90	5
4432	23	9	1	1	116	4
4433	24	7	1	1	68	8
4434	25	9	2	2	125	1
4435	25	9	2	1	126	6
4436	26	8	1	1	101	2
4437	22	8	2	1	90	7
4438	23	9	1	1	116	2
4439	24	9	2	2	126	1
4440	24	9	2	1	127	3
4441	25	7	1	1	68	8
4442	29	7	2	1	72	6
4443	31	7	3	1	79	1
4444	18	8	3	1	46	9
4445	19	9	4	1	75	9
4446	20	7	9	2	57	9
4447	21	3	2	2	57	7
4448	22	4	3	1	57	1
4449	25	7	1	1	68	8
4450	26	9	2	2	127	1
4451	27	1	7	1	29	8
4452	26	8	2	1	90	1
4453	21	3	3	1	35	7
4454	22	3	2	1	57	2
4455	24	8	7	1	46	7
4456	20	7	8	1	55	9
4457	21	3	2	2	57	7
4458	22	3	3	1	35	2
4459	25	7	1	1	68	8
4460	26	9	2	2	127	1
4461	27	8	1	1	102	7
4462	28	9	3	1	76	6
4463	26	8	2	1	91	1
4464	27	8	1	1	102	7
4465	21	3	3	1	35	7
4466	22	3	2	1	57	2
4467	24	8	7	1	47	7
4468	13	2	4	1	47	7
4469	14	1	5	1	48	2
4470	19	4	5	1	49	1
4471	21	3	2	1	57	2
4472	22	3	3	1	35	7
4473	23	7	4	2	63	1
4474	24	8	2	3	91	1
4475	25	9	1	1	116	8
4476	26	9	4	1	75	6
4477	24	8	2	2	91	5
4478	25	9	1	1	116	4
4479	26	7	1	1	68	8
4480	28	9	2	2	127	1
4481	28	9	2	1	128	6
4482	29	6	3	1	48	3
4483	24	8	2	1	91	7
4484	25	9	1	1	116	2
4485	27	3	6	1	54	8
4486	23	8	4	1	32	1
4487	24	9	1	2	116	2
4488	25	8	2	1	91	7
4489	24	9	1	1	116	4
4490	25	8	2	1	92	5
4491	28	8	9	1	43	2
4492	8	2	2	1	73	8
4493	9	1	3	1	65	9
4494	10	1	2	1	69	6
4495	15	4	5	2	49	1
4496	16	5	6	1	48	2
4497	17	1	4	1	32	2
4498	18	2	4	2	47	1
4499	19	2	6	1	33	9
4500	23	9	2	2	128	2
4501	24	9	6	2	64	1
4502	25	9	4	1	76	8
4503	26	3	6	1	55	8
4504	27	3	5	1	32	7
4505	28	8	2	2	92	1
4506	29	8	3	1	46	8
4507	30	8	7	1	48	7
4508	28	8	2	1	92	3
4509	24	9	6	1	64	4
4510	25	9	4	1	76	8
4511	29	8	3	1	46	8
4512	23	8	2	1	93	2
4513	24	9	1	2	116	3
4514	25	9	3	1	77	5
4515	26	9	2	1	128	1
4516	24	9	1	1	116	6
4517	25	9	3	1	77	8
4518	26	9	2	1	129	4
4519	18	2	4	1	47	6
4520	19	2	6	1	33	1
4521	24	9	4	2	76	7
4522	25	3	6	1	55	8
4523	28	5	5	1	52	8
4524	24	9	4	1	76	8
4525	25	3	6	1	55	8
4526	27	9	5	1	61	4
4527	15	4	5	1	49	2
4528	16	5	6	1	48	1
4529	17	2	4	1	47	1
4530	18	2	6	1	33	9
4531	21	9	2	2	130	1
4532	21	8	2	1	93	1
4533	22	9	2	2	131	2
4534	23	9	1	3	116	3
4535	23	9	1	2	117	5
4536	24	9	3	1	77	6
4537	23	9	1	1	117	7
4538	24	9	3	1	78	8
4539	22	5	2	1	49	2
4540	23	9	2	2	131	3
4541	24	8	1	1	103	6
4542	31	9	1	1	117	7
4543	23	9	2	1	131	4
4544	24	3	3	1	35	5
4545	27	4	3	1	57	4
4546	7	2	1	4	60	1
4547	8	1	3	2	65	6
4548	9	2	2	1	73	4
4549	11	1	2	1	69	9
4550	13	2	3	1	55	7
4551	14	2	5	1	49	9
4552	15	8	6	1	28	9
4553	16	9	3	1	79	9
4554	17	9	2	2	131	1
4555	17	5	2	1	49	1
4556	18	9	2	2	132	2
4557	19	7	3	2	80	1
4558	20	9	1	3	118	3
4559	21	8	2	1	93	6
4560	23	7	1	1	68	7
4561	25	5	3	1	45	8
4562	20	9	1	2	118	4
4563	21	8	2	1	93	5
4564	20	9	1	1	118	6
4565	21	8	2	1	94	3
4566	23	7	1	1	68	7
4567	34	4	3	1	58	2
4568	19	8	3	1	47	1
4569	20	7	1	1	68	7
4570	24	8	1	1	103	5
4571	28	4	3	1	59	2
4572	31	7	3	1	80	4
4573	32	7	6	1	48	6
4574	33	6	7	1	47	3
4575	36	3	3	1	35	3
4576	18	9	2	1	132	3
4577	19	7	1	1	68	7
4578	8	1	3	1	65	9
4579	9	7	2	2	72	9
4580	10	2	3	2	55	8
4581	11	7	1	1	69	8
4582	12	2	2	2	73	6
4583	13	1	1	1	63	3
4584	14	2	5	1	49	9
4585	17	8	6	1	28	9
4586	21	3	6	1	55	8
4587	22	9	2	3	132	1
4588	22	9	2	2	133	2
4589	23	8	2	1	94	1
4590	22	9	2	1	133	3
4591	23	8	1	1	103	5
4592	24	3	2	1	57	7
4593	12	1	2	1	69	6
4594	13	3	1	1	56	5
4595	14	2	2	1	73	7
4596	16	2	5	1	49	9
4597	18	8	6	1	28	9
4598	19	3	6	1	55	8
4599	21	9	2	3	133	1
4600	21	9	2	2	134	2
4601	22	8	1	1	103	6
4602	23	9	1	2	118	3
4603	24	4	2	1	46	5
4604	25	6	2	1	65	8
4605	26	4	3	1	59	2
4606	27	3	2	1	58	3
4607	28	8	2	1	95	4
4608	32	7	3	2	80	1
4609	32	7	3	1	81	5
4610	33	7	4	1	63	3
4611	23	9	1	1	118	4
4612	24	8	2	2	95	1
4613	25	3	2	1	58	3
4614	29	8	4	1	32	7
4615	24	8	2	1	95	3
4616	25	3	2	1	58	4
4617	21	9	2	1	134	5
4618	22	8	1	1	103	3
4619	23	8	2	2	95	1
4620	24	9	1	1	118	6
4621	23	8	2	1	95	2
4622	10	3	3	1	36	8
4623	11	7	1	1	69	8
4624	12	9	2	5	134	1
4625	12	9	2	4	135	2
4626	13	8	1	1	103	6
4627	14	2	3	1	55	6
4628	15	9	1	2	119	3
4629	16	8	2	2	96	1
4630	17	9	3	1	79	4
4631	18	9	4	1	76	7
4632	16	8	2	1	96	4
4633	17	9	3	1	79	7
4634	22	2	5	1	49	9
4635	15	9	1	1	119	4
4636	16	8	2	1	96	1
4637	20	2	2	1	73	4
4638	12	9	2	3	135	3
4639	13	8	1	1	103	5
4640	12	9	2	2	135	5
4641	13	8	1	1	104	3
4642	14	2	3	1	55	6
4643	15	9	1	1	119	6
4644	20	2	2	1	74	4
4645	32	5	6	1	48	1
4646	12	9	2	1	135	6
4647	13	8	1	1	104	2
4648	9	7	1	1	69	9
4649	10	6	2	2	65	9
4650	11	7	2	2	72	8
4651	12	8	2	2	96	1
4652	13	2	3	2	55	8
4653	14	2	2	2	74	7
4654	15	1	2	1	69	6
4655	17	3	1	1	56	5
4656	20	8	6	1	28	9
4657	22	3	6	1	55	8
4658	24	4	3	2	59	1
4659	25	9	2	2	135	2
4660	26	8	1	1	105	7
4661	27	5	3	1	46	2
4662	25	5	2	1	49	2
4663	26	9	2	2	135	3
4664	27	3	2	1	59	4
4665	31	5	6	1	49	4
4666	26	9	2	1	135	5
4667	27	3	2	1	59	3
4668	31	9	3	1	79	7
4669	33	5	4	1	45	3
4670	37	4	6	1	45	7
4671	24	4	3	1	59	2
4672	14	3	3	1	36	7
4673	15	2	2	2	74	4
4674	16	1	1	1	63	5
4675	15	2	2	1	74	6
4676	16	1	1	1	64	3
4677	17	3	1	1	56	4
4678	21	4	4	1	27	9
4679	27	8	1	1	105	2
4680	29	3	4	1	47	3
4681	13	3	3	1	36	8
4682	14	2	3	2	55	6
4683	15	2	2	1	74	7
4684	18	3	2	1	59	3
4685	14	2	3	1	55	7
4686	15	2	2	2	74	4
4687	15	2	2	1	75	6
4688	16	1	1	1	64	3
4689	19	1	2	1	69	5
4690	12	8	3	1	47	1
4691	13	5	2	1	49	1
4692	14	2	3	2	55	8
4693	15	2	2	2	75	7
4694	16	1	1	1	64	2
4695	18	3	4	1	48	2
4696	25	8	1	1	105	7
4697	15	3	3	1	36	7
4698	16	9	2	2	135	7
4699	17	8	1	1	106	2
4700	16	4	2	1	46	7
4701	17	8	1	1	107	7
4702	18	9	2	1	135	2
4703	14	3	3	1	36	8
4704	15	2	3	2	55	6
4705	16	2	2	1	75	7
4706	19	3	1	1	56	4
4707	15	2	3	1	55	7
4708	16	9	2	2	136	7
4709	17	8	1	1	107	2
4710	16	4	2	1	46	7
4711	17	8	1	1	108	7
4712	18	9	2	1	136	2
4713	11	4	2	1	46	8
4714	12	8	1	1	108	8
4715	13	9	2	1	137	1
4716	10	4	2	1	46	9
4717	11	2	5	2	50	9
4718	12	8	6	1	28	9
4719	14	3	6	2	55	8
4720	15	2	3	1	55	8
4721	16	8	1	2	108	8
4722	17	6	2	1	65	8
4723	20	5	5	1	53	8
4724	21	9	6	2	64	2
4725	22	9	7	1	61	3
4726	21	9	6	1	64	3
4727	16	7	2	1	72	8
4728	17	2	2	2	75	6
4729	18	1	1	1	64	3
4730	19	1	2	1	70	5
4731	21	1	5	1	48	2
4732	23	2	6	1	33	4
4733	24	5	6	2	50	1
4734	24	5	6	1	51	2
4735	25	4	5	2	49	1
4736	25	4	5	1	50	3
4737	26	5	5	1	53	8
4738	32	6	2	1	65	4
4739	17	1	2	1	70	6
4740	18	3	1	1	57	5
4741	19	2	2	1	75	7
4742	21	3	5	1	32	7
4743	23	8	2	2	96	1
4744	24	5	3	1	47	1
4745	25	7	4	2	64	1
4746	25	7	4	1	65	3
4747	26	5	5	1	53	8
4748	23	5	2	1	49	1
4749	24	9	2	2	138	5
4750	25	6	6	1	51	7
4751	24	6	2	1	66	5
4752	25	6	6	1	52	7
4753	14	2	6	1	33	8
4754	15	2	3	2	55	6
4755	16	2	2	2	75	4
4756	17	1	2	1	70	3
4757	22	3	4	1	48	3
4758	25	4	3	1	60	2
4759	28	9	1	1	119	3
4760	16	2	2	1	75	7
4761	17	1	1	1	64	2
4762	15	2	3	1	55	7
4763	16	2	2	2	75	4
4764	17	1	1	1	65	5
4765	16	2	2	1	75	6
4766	17	1	1	1	66	3
4767	11	2	6	1	33	9
4768	12	2	2	2	75	4
4769	13	1	1	1	67	5
4770	14	1	2	1	70	3
4771	16	2	4	1	47	7
4772	20	3	4	1	48	3
4773	23	8	6	1	28	8
4774	29	5	2	1	49	5
4775	12	2	4	1	47	4
4776	13	2	3	1	55	8
4777	14	2	2	2	75	6
4778	15	1	5	1	48	3
4779	14	2	2	1	75	7
4780	15	1	5	1	49	2
4781	7	1	1	3	67	2
4782	8	2	2	1	75	1
4783	10	1	3	1	65	3
4784	11	2	1	1	60	4
4785	13	2	3	1	55	6
4786	19	7	1	1	69	8
4787	21	2	6	1	33	9
4788	25	2	4	1	47	7
4789	32	5	3	1	47	5
4790	7	1	1	2	67	3
4791	7	1	1	1	68	5
4792	8	2	2	1	75	1
4793	9	1	3	1	65	6
4794	10	1	2	1	70	9
4795	13	2	3	1	55	8
4796	15	5	6	2	51	1
4797	16	4	5	1	50	2
4798	18	2	4	1	47	6
4799	22	8	6	1	28	9
4800	24	9	3	1	79	9
4801	25	9	5	2	62	1
4802	26	9	4	1	77	8
4803	28	9	7	1	62	2
4804	25	9	5	1	62	4
4805	26	9	4	1	77	8
4806	29	3	5	1	32	7
4807	34	9	2	1	138	7
4808	15	5	6	1	51	2
4809	16	4	5	1	50	1
4810	17	9	2	2	139	2
4811	18	9	3	2	79	9
4812	19	7	3	2	81	7
4813	20	7	4	1	65	1
4814	22	9	4	1	77	8
4815	26	3	5	1	32	7
4816	19	8	3	1	47	7
4817	20	8	1	3	108	1
4818	21	7	1	1	69	3
4819	23	9	7	1	63	4
4820	20	8	1	2	108	4
4821	21	7	1	1	69	6
4822	22	8	2	1	96	8
4823	20	8	1	1	108	6
4824	21	7	1	1	69	8
4825	23	9	1	1	120	4
4826	18	8	3	1	47	9
4827	19	9	4	1	77	9
4828	21	2	4	1	47	4
4829	26	1	9	1	27	7
4830	29	8	8	1	51	5
4831	30	8	7	1	49	7
4832	32	6	7	1	47	2
4833	36	7	1	1	69	3
4834	17	8	2	1	97	2
4835	18	8	3	1	47	9
4836	20	2	6	1	33	9
4837	5	1	8	1	42	5
4838	6	2	7	1	42	4
4839	7	1	1	4	68	1
4840	8	1	2	1	70	9
4841	9	1	3	1	65	6
4842	13	2	1	1	60	7
4843	16	4	5	1	50	1
4844	22	1	4	1	32	2
4845	25	9	2	1	139	2
4846	26	9	6	1	65	3
4847	30	8	7	1	49	8
4848	7	2	1	4	60	1
4849	8	1	3	1	65	9
4850	9	7	2	2	72	9
4851	10	2	3	2	55	8
4852	11	7	1	1	70	8
4853	12	2	2	2	75	6
4854	13	1	1	1	68	3
4855	12	1	2	1	70	6
4856	13	3	1	1	57	5
4857	14	1	1	1	69	2
4858	16	3	4	1	48	2
4859	17	9	2	3	139	1
4860	17	9	2	2	140	2
4861	18	8	1	1	108	6
4862	19	9	1	2	121	3
4863	20	4	2	1	46	5
4864	21	6	2	1	66	8
4865	22	8	2	2	97	1
4866	23	9	3	1	79	4
4867	27	4	3	1	60	1
4868	30	5	1	1	47	9
4869	32	7	4	2	65	1
4870	32	7	4	1	66	3
4871	33	7	6	1	48	1
4872	22	8	2	1	97	4
4873	23	9	3	1	79	7
4874	28	7	3	2	81	1
4875	29	7	4	1	66	7
4876	28	7	3	1	81	5
4877	29	7	4	1	67	3
4878	32	6	3	1	49	3
4879	19	9	1	1	121	4
4880	20	8	2	2	97	1
4881	21	9	3	1	79	5
4882	25	5	4	1	45	3
4883	20	8	2	1	97	3
4884	21	9	3	1	79	7
4885	28	7	3	1	81	1
4886	30	8	8	1	51	7
4887	17	9	2	1	140	5
4888	18	8	1	1	108	3
4889	19	8	2	2	97	1
4890	20	9	1	1	121	6
4891	19	8	2	1	97	2
4892	20	9	1	1	122	4
4893	10	3	3	1	36	8
4894	11	7	1	1	70	8
4895	12	9	2	5	140	1
4896	12	9	2	4	141	2
4897	13	8	1	1	108	6
4898	14	9	1	2	123	3
4899	15	2	3	1	55	6
4900	16	1	2	1	70	3
4901	18	3	4	1	48	3
4902	22	4	2	1	46	8
4903	25	5	2	1	50	4
4904	14	9	1	1	123	4
4905	15	2	3	1	55	6
4906	16	1	1	1	69	2
4907	19	1	2	1	70	4
4908	21	3	4	1	48	2
4909	22	8	2	2	97	1
4910	23	4	3	1	60	1
4911	27	6	2	1	66	8
4912	22	8	2	1	97	3
4913	23	4	3	1	60	3
4914	31	6	2	1	67	6
4915	12	9	2	3	141	3
4916	13	8	1	1	108	5
4917	14	1	2	1	70	4
4918	16	1	1	1	69	2
4919	20	3	2	1	60	5
4920	24	5	2	1	51	2
4921	28	6	3	1	50	3
4922	12	9	2	2	141	5
4923	13	8	1	1	108	3
4924	14	1	1	1	69	2
4925	12	9	2	1	141	6
4926	13	8	1	1	108	2
4927	9	7	1	1	70	9
4928	10	6	2	2	68	9
4929	11	7	2	2	72	8
4930	12	8	2	2	97	1
4931	13	2	3	2	55	8
4932	14	2	2	2	75	7
4933	15	1	2	1	70	6
4934	17	3	1	1	57	5
4935	19	9	2	2	141	2
4936	20	8	1	1	109	7
4937	21	6	3	1	51	7
4938	22	5	4	1	46	1
4939	23	5	3	1	48	2
4940	26	3	2	1	60	4
4941	19	5	2	1	51	2
4942	20	4	3	1	60	1
4943	21	9	2	2	141	3
4944	22	8	1	1	109	6
4945	26	5	3	1	48	6
4946	21	9	2	1	141	5
4947	22	8	1	1	109	4
4948	26	9	3	1	79	7
4949	28	6	3	1	51	5
4950	32	5	1	1	47	8
4951	14	3	3	1	36	7
4952	15	2	2	2	75	5
4953	15	2	2	1	76	6
4954	16	1	1	1	70	3
4955	13	3	3	1	36	8
4956	14	2	2	2	76	7
4957	15	1	1	1	71	2
4958	16	9	2	2	141	2
4959	17	8	1	1	109	7
4960	18	6	3	1	51	7
4961	19	2	3	1	55	5
4962	16	5	2	1	51	2
4963	17	9	2	2	141	3
4964	18	3	1	1	57	3
4965	21	4	2	1	46	6
4966	17	3	2	1	61	3
4967	14	2	3	1	56	7
4968	15	2	2	2	76	5
4969	15	2	2	1	77	6
4970	16	3	2	1	62	5
4971	12	8	3	1	47	1
4972	13	5	2	1	51	1
4973	14	2	3	2	56	8
4974	15	2	2	2	77	7
4975	16	1	1	1	71	2
4976	18	3	1	1	57	5
4977	24	9	3	1	79	7
4978	15	3	3	1	36	7
4979	16	9	2	2	141	7
4980	17	8	1	1	109	2
4981	16	4	2	1	47	7
4982	17	8	1	1	110	7
4983	18	9	2	1	141	2
4984	14	3	3	1	36	8
4985	15	2	2	2	77	7
4986	16	1	1	1	71	2
4987	17	8	2	2	97	2
4988	18	9	2	2	142	5
4989	18	4	2	1	47	5
4990	19	4	3	1	60	2
4991	17	8	2	1	97	3
4992	18	4	2	1	47	6
4993	15	2	3	1	56	7
4994	16	9	2	2	143	7
4995	17	8	1	1	110	2
4996	16	8	1	1	111	7
4997	17	9	2	1	143	2
4998	11	4	2	1	48	8
4999	12	8	1	1	111	8
5000	13	9	2	1	144	1
5001	10	4	2	1	48	9
5002	11	2	2	3	77	5
5003	12	1	1	1	71	4
5004	13	2	3	1	56	6
5005	17	4	3	2	61	1
5006	18	3	2	1	63	8
5007	21	3	6	1	55	5
5008	26	6	3	1	51	2
5009	17	4	3	1	61	2
5010	18	3	2	1	63	7
5011	21	5	7	1	54	1
5012	26	6	3	1	52	1
5013	11	2	2	2	77	6
5014	12	1	1	1	71	3
5015	11	2	2	1	77	7
5016	12	1	1	1	72	2
5017	13	1	2	2	70	4
5018	14	3	1	1	57	3
5019	17	4	3	2	61	1
5020	18	3	2	1	63	8
5021	21	3	3	1	36	5
5022	17	4	3	1	61	4
5023	18	3	2	1	63	5
5024	20	8	1	2	111	8
5025	21	7	2	1	72	6
5026	20	7	2	1	73	8
5027	21	8	1	1	111	6
5028	23	9	2	1	145	3
5029	24	6	2	1	68	6
5030	13	1	2	1	70	6
5031	14	3	1	1	57	5
5032	15	2	3	1	56	8
5033	17	8	1	2	111	8
5034	18	9	2	1	145	1
5035	17	7	2	1	73	8
5036	18	9	2	3	146	2
5037	19	8	1	1	111	7
5038	18	9	2	2	146	3
5039	18	9	2	1	147	5
5040	19	8	1	1	112	4
5041	20	5	2	1	51	2
5042	22	9	1	1	123	6
5043	25	3	2	1	63	3
5044	31	4	3	1	61	6
5045	36	3	5	1	33	7
5046	7	1	1	3	72	2
5047	8	2	2	1	77	1
5048	10	1	3	1	65	3
5049	11	2	1	1	60	5
5050	13	4	2	1	48	8
5051	19	7	1	1	70	8
5052	20	9	1	1	123	1
5053	22	8	3	1	47	9
5054	28	8	2	1	97	6
5055	7	1	1	2	72	3
5056	8	2	2	1	77	1
5057	10	1	3	1	65	4
5058	13	2	1	1	60	7
5059	16	1	5	1	50	1
5060	22	9	3	1	80	9
5061	25	8	2	1	98	8
5062	7	1	1	1	72	4
5063	1	2	9	3	41	1
5064	2	9	2	8	147	1
5065	3	9	4	1	77	9
5066	4	5	5	2	54	9
5067	5	2	3	2	56	9
5068	6	8	7	1	50	9
5069	7	3	6	1	55	9
5070	10	7	2	2	73	9
5071	11	6	1	1	27	9
5072	12	7	7	2	52	1
5073	13	6	8	1	45	1
5074	14	5	8	1	43	2
5075	12	8	8	1	52	1
5076	13	8	9	1	44	8
5077	14	5	8	1	44	8
5078	17	2	6	1	34	8
5079	10	7	1	1	70	9
5080	11	8	1	1	112	8
5081	13	7	5	1	60	8
5082	15	2	6	1	35	8
5083	5	2	6	1	36	9
5084	6	7	8	2	55	9
5085	7	8	3	1	47	9
5086	8	3	7	1	42	9
5087	10	7	7	2	52	1
5088	11	3	6	2	55	8
5089	12	9	3	2	80	8
5090	13	2	1	1	60	8
5091	14	3	1	1	57	1
5092	15	9	1	2	123	6
5093	16	8	2	1	99	2
5094	15	9	8	1	39	6
5095	16	5	8	1	44	8
5096	18	9	1	1	123	5
5097	12	2	3	1	56	8
5098	13	9	3	2	80	6
5099	14	9	1	2	124	2
5100	14	9	1	1	125	4
5101	13	9	8	1	39	6
5102	14	9	9	1	47	8
5103	15	9	3	1	80	7
5104	11	8	6	1	28	8
5105	12	9	1	5	126	2
5106	12	9	1	4	127	3
5107	12	9	1	3	128	4
5108	12	9	1	2	129	5
5109	13	9	8	1	39	6
5110	14	1	7	1	30	8
5111	15	8	2	2	100	2
5112	16	9	9	1	47	8
5113	20	8	1	1	112	3
5114	15	8	2	1	100	3
5115	16	9	3	1	81	8
5116	12	9	1	1	129	6
5117	13	8	2	1	100	2
5118	10	8	8	1	52	1
5119	11	9	1	5	129	2
5120	11	9	1	4	130	3
5121	11	9	1	3	131	4
5122	11	9	1	2	132	5
5123	12	9	8	1	39	6
5124	13	8	2	2	101	2
5125	14	9	3	1	82	7
5126	15	1	7	1	30	8
5127	13	8	2	1	101	3
5128	14	9	3	1	82	8
5129	15	9	9	1	47	7
5130	22	3	1	1	57	1
5131	11	9	1	1	132	6
5132	12	8	2	1	101	2
5133	14	8	7	1	50	4
5134	6	4	8	1	33	9
5135	7	7	1	2	70	9
5136	8	8	7	1	51	9
5137	12	7	7	1	52	1
5138	7	6	1	1	27	9
5139	8	7	2	2	73	9
5140	9	1	9	1	27	9
5141	11	3	3	1	37	9
5142	12	1	1	2	73	1
5143	13	2	3	2	56	8
5144	14	8	1	2	113	8
5145	14	7	1	1	70	8
5146	15	8	1	1	114	7
5147	16	7	7	1	53	1
5148	13	2	5	1	50	8
5149	14	3	7	1	42	8
5150	12	3	1	1	58	1
5151	13	2	3	2	56	8
5152	14	8	1	2	114	8
5153	14	7	1	1	70	8
5154	15	8	1	1	115	7
5155	16	7	7	1	54	1
5156	13	2	5	1	50	8
5157	14	3	7	1	43	8
5158	8	7	9	1	57	9
5159	9	8	3	1	47	9
5160	10	3	7	1	44	9
5161	12	7	7	2	55	1
5162	13	6	8	1	45	1
5163	14	5	8	1	44	2
5164	12	8	8	1	52	1
5165	13	9	1	5	132	2
5166	13	9	1	4	133	3
5167	13	9	1	3	134	4
5168	13	9	1	2	135	5
5169	14	9	8	1	39	6
5170	15	8	2	2	101	2
5171	16	9	3	1	82	7
5172	17	5	8	1	45	8
5173	15	8	2	1	101	3
5174	16	9	3	1	82	8
5175	17	9	9	1	47	7
5176	24	5	2	1	51	2
5177	13	9	1	1	135	6
5178	14	8	2	1	101	2
5179	16	8	7	1	51	4
5180	4	6	5	1	30	9
5181	5	2	3	2	56	9
5182	6	8	7	1	52	9
5183	7	1	9	1	27	9
5184	9	7	2	2	73	9
5185	10	7	7	2	55	1
5186	11	9	1	5	135	2
5187	11	9	1	4	136	3
5188	11	9	1	3	137	4
5189	11	9	1	2	138	5
5190	12	9	8	1	39	6
5191	13	8	2	2	101	2
5192	14	9	3	1	82	7
5193	13	8	2	1	101	3
5194	14	9	3	1	83	8
5195	16	8	1	1	115	6
5196	11	9	1	1	138	6
